Id,Text,Time,Reaction Count,Share Count,Comment Count,Comments,Like Count,Love Count,Haha Count,Wow Count,Care Count,Sad Count,Angry Count
649812190511758,"Plenty of exciting news from the #MadeWithUnity side in June, and we're here to recap it all for you 🌞📖 Find out what our community's been up to on social media, the latest game releases using Unity, our Twitch streams and more: https://on.unity.com/43m1fx7Game Credits: Onirism",2023-07-14 23:00:27,694,45,35,"[{'Name': 'Eliezer Terrero', 'Text': 'Es emocionante ver qué unity trabaja mucho más en crear examples nuevos', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'Michael Dadaev', 'Text': ""Why do all (literally all) Unity games look like they're from 2005? It's 2023 now, kindly remind you)"", 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'Amine Sayben', 'Text': 'Is this game in Assets store ?', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'Steve Cortright', 'Text': 'This game is beautiful', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'Nikola Ristic', 'Text': 'As a game developer, I like it so much!', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'Fadliwiryawirawan Meta Authority', 'Text': 'Game beautifull . adventure V.AR', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'Zakaria Lenchib', 'Text': 'Abderazzak Simmo', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'Moamn Zakaria', 'Text': 'Diaa Zen Alden', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'Tin Nguyen', 'Text': 'Not sure the goal of this game?', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'Iammarcusmanning', 'Text': 'Nice!', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'Ionut CC', 'Text': 'Character move too fast compared to the animations.', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'Chiagozie Ogbonna', 'Text': 'Looks like the easiest game to make. Very fun and lively', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'Young Boys FC Gusau', 'Text': 'Amazing!', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'Jim Jackson', 'Text': 'what is controller/\nmovement (jumping, kicking off wall, roll etc) asset used in this?', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'Miguel Eduardo Alejandria', 'Text': 'look cute', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'Mayra Blanco González', 'Text': 'Por qué no se cobran los retiros del dinero de los juegos?', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'Yasmine Smith', 'Text': 'Amazing!', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'Patrick Frick', 'Text': 'Patrick Frick', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'Rodolfo Rubens', 'Text': 'She looks like Fio from Metal Slug', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'İsmaill Raufi', 'Text': 'https://\nzap.struckd.com/\ngames/\nluks-araba-oyunu\n-1', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'İsmaill Raufi', 'Text': 'https://\nzap.struckd.com/\ngames/\nluks-araba-oyunu\n-1', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}]",572,113,0,2,6,1,0
649298343896476,"🗓️ Mark your calendars! 🗓️Our #Unity devs are answering your questions about Unity’s Multiplayer, Netcode for GO, Netcode for Entities, and more! Get the insights and tips to level up your multiplayer game projects right from the experts.🗓️ Date: 7/20/23📍 Location: Discord or Unity ForumMore Info Here: on.unity.com/3rtlThL",2023-07-14 00:02:59,202,15,9,"[{'Name': 'Kory Imagination', 'Text': 'Sound exciting I have a couple questions about splitscreen and Multiplayer online', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'Harunancy Bajoga', 'Text': 'Very impressive!', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'علي حسين', 'Text': 'My unity don’t working way??', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'Ken Reed', 'Text': 'What about persistence over multiple maps/levels?\nby the way you have an invalid link to discord server.', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'Mohammad Abarghouie', 'Text': 'Wondering your paying via games are so slow.', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'Fadliwiryawirawan Meta Authority', 'Text': 'Please bruh multiplayer but know serveral or some playing game ??', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'Moamn Zakaria', 'Text': 'Diaa Zen Alden\nبيفيدك هيك شي ؟', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'İsmaill Raufi', 'Text': 'https://\nzap.struckd.com/\ngames/\nluks-araba-oyunu\n-1', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}]",182,18,0,1,1,0,0
10160214673936773,"💬 Harnessing cutting-edge AI techniques such as advanced machine learning and deep learning algorithms, we're proud to introduce Safe Voice!Now available in closed Beta, Safe Voice provides analysis of voice communications in order to identify and address toxic behavior effectively and efficiently. Learn more about tackling toxicity with Safe Voice here: https://on.unity.com/44mAfz3",2023-07-13 20:21:04,54,11,2,"[{'Name': 'Ulyana Borisova', 'Text': 'Skillful technique.', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'Fadliwiryawirawan Meta Authority', 'Text': 'Skillfully . Liked .for Canadian some for devops. But i seen. trust call in w A', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}]",52,2,0,0,0,0,0
10160213034296773,"🌾 Get ready to farm the latest techniques for making 2D games with our new demo, Happy Harvest! 🌾Follow our friendly farmer as he tends to his crops while learning how to create 2D lights, shadows, VFX, and more with URP in Unity 2022 LTS.Get the free demo ➡️ on.unity.com/46ymoHl",2023-07-12 23:37:12,161,16,5,"[{'Name': 'Patti Schmidt Pearlman', 'Text': 'I play several games but they are advertised as big wimmers but I have never gptten paid pnce.', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'Chris Kimiyon', 'Text': 'I have some doubts is there anyone to clear in VR app development', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'Yan Rui', 'Text': ""the problem with spine2d animation like this is that they look extremely cheap doesn't look high effort"", 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}]",131,24,0,3,2,0,1
10160210990081773,"🔏 Have you heard of Smart Locks yet?Within Unity Version Control, Smart Locks allow you to use file locking with branching to simultaneously collaborate with teammates without merge conflicts while protecting your main project history 🙌Learn more: https://on.unity.com/3JUswA2",2023-07-11 23:02:17,55,11,3,"[{'Name': 'Szabolcs Négyesi', 'Text': ""Cool! But...\nAny update on Playable Animations documentations?\n'Cause last time i checked, playing animations sequentially example was still buggy. And even ChatGPT was unable to give me a proper example that work as expected, after a 4+ hours of Q&A. So... Any advice?\n(statement: haven't tried since months - please tell me everything is fine now!)"", 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Sergio Mireles', 'Text': ""How nice to use comics to introduce a use case scenario, it's cute and welcoming to read"", 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}]",52,1,2,0,0,0,0
10160209645051773,🚗 #UnityForHumanity (UFH) was on the road at Tribeca Games & Immersive to celebrate five incredible impact-driven works! Find out how they are shedding light on powerful narratives at #Tribeca2023:,2023-07-11 05:00:00,11,1,0,[],11,0,0,0,0,0,0
10160201772196773,Time to make a splash with the new Water System in Unity 2022 LTS and 2023.1! 💦Dive into our blog to learn how you can easily create and configure stunning water surfaces like oceans and lakes using the system in HDRP 🌊 on.unity.com/44wezzX,2023-07-07 05:10:00,188,15,6,"[{'Name': 'Talha Javed', 'Text': 'Please also add sound with this to improve promotion of unity assets', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Mathew Penny', 'Text': 'Looks kinda choppy frame rate wise', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'konzeptzwei', 'Text': 'HDRP only I guess?', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}]",151,34,0,3,0,0,0
10160195766656773,"🔥 Unity 2023.1 Tech Stream is now available for download!Get early access to the latest improvements to HDRP and URP, platform graphics enhancements, additional connectivity types for multiplayer solutions, and more!Head over to our blog for details on all the new updates! 👉 on.unity.com/3qXW0pR",2023-07-03 23:00:00,161,15,27,"[{'Name': 'Andras Gregori', 'Text': ""Exciting -\\-\\ I'm not touching anything newer than 2022.3 for the rest of the year though lol."", 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Willy Alers', 'Text': 'Are there any updates to the 2d tools on the horizon?', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Ravi Bechoe', 'Text': 'Geoffrey Hendrikx', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Aaron Geracci', 'Text': ""It's already installed on my one device. Just need push updates."", 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Jeronimo Collares', 'Text': '""Global Illumination – New Light Baking Architecture"" hummmm... tutorial about? :3', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Kory Imagination', 'Text': 'Looks amazing', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Yuhta Riku-san', 'Text': 'omg', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Rodrigo Rodigee', 'Text': 'STARS studio', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}]",139,19,0,1,2,0,0
10160190260426773,"🚀 Exciting news! Discover 9 new AI solutions on the Unity Asset Store!Enable advanced NPCs, amplify emotions and storytelling, test your game with automatic QA, and much, much more with our #AssetStore AI Verified Solutions 🧠Take a closer look at what each solution has to offer in our latest blog: https://on.unity.com/3XA5AvB",2023-07-01 01:19:00,90,10,9,"[{'Name': 'Root Games', 'Text': ""Nice AI tools! I think they are not ready for real application yet, but it's a massive step in the right direction!"", 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'David Tamaratare Oghenebrume', 'Text': 'Nice 👍👍', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Chaz Ivan M', 'Text': 'Good times to be alive and making games with Unity!!!', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Margery Plotkin', 'Text': '#Unity Games Are SCAMS', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'SWA MAKER GAME', 'Text': '.', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Ibrahim Sbour', 'Text': '@everyone', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Umar Khan', 'Text': 'I want a complete Game project\nAnyone ? Developer', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}]",74,14,0,1,1,0,0
10160189832821773,"What’s the hottest tech for games? Find out at #Unite2023Amsterdam with deep dives into generative AI, industry-leading XR tools, next-gen multiplayer, and proven hit strategies. Plus the latest on all your favorite Unity tools, tips & tricks, and more.Sign up now for our early-bird list ➡️ https://on.unity.com/3XuN0F5",2023-06-30 20:41:00,88,9,0,[],75,11,0,2,0,0,0
10160188030366773,"Want to cook up some cool visual effects? 🍳We created a new cookbook with 12 delicious recipes for popular visual effects using the Universal Render Pipeline that can be applied to a wide range of games, art styles, and platforms. Did we mention all recipes are free? Yum! 😋Learn more: on.unity.com/3Xw7BZK",2023-06-29 22:40:00,3447,66,7,"[{'Name': 'Clément Lelong', 'Text': 'UDR, HDRP... Will Unity settle for one final renderer?', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'Lilian Cheng', 'Text': 'Hello thank you for the top fan badge', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Fabio Capri', 'Text': 'Cool 💢', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}]",3361,65,3,8,8,0,2
10160184005386773,"Imagine more with Unity AI 🔮 Introducing:⭐ #UnityMuse, a platform of AI capabilities for content creation, with Muse Chat for AI-based search now in closed beta.⭐ #UnitySentis for AI-powered experiences at Unity runtime, now in closed beta.Plus, we curated a collection of solutions for AI-driven game development and gameplay enhancements, available now on the Unity Asset Store.Learn more: on.unity.com/3NJMH5N",2023-06-27 18:13:00,644,182,103,"[{'Name': 'Slamurai Kwento', 'Text': 'Make it more user friendly, I mean consumer ready.', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'ابوبكر طه احمد', 'Text': 'عملاق 🔥🔥', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Margery Plotkin', 'Text': '#UnityGamesAreSc\nams', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Franck Sitbon', 'Text': ""put a link I don't find it on asset store or package manager"", 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Roley Poley', 'Text': 'You went from inspiring me to make games to never wanting to make games again...', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Osmio Marshalls', 'Text': 'Voltar a fazer uns games...', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Miklós Berta', 'Text': ""i'm afraid all the generated assets will look like a bad midjourney trip, why make something original?"", 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Bill Frank', 'Text': 'Does it work with Dots?', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Pedro Giordani', 'Text': 'Woww', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'K. Thế', 'Text': 'Trần Phú Quý', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Cáll Mhí Fáté', 'Text': 'Nice', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'علي حسين', 'Text': 'Nice', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Benito Sanchez Gomez', 'Text': 'Todos los juegos son un fraude, nunca llegan a pagar por mucho tiempo que los sigas jugando. Esto es un engaño por el cual cobran asta por no pagar y hay que denunciarlo.', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Sântiago Filho', 'Text': 'Fazendo este mês um ano que aguardar receber meus ganhos em um jogo dessa plantaforma.. será que tenho que esperar mais um ano para ter uma resposta.', 'Reaction Count': 0, 'Time': '2023, 8, 25, 0, 0'}, {'Name': 'Gurin Remon', 'Text': 'The CEO is committing a crime, he should be investigated for fraud, and banned from the video game industry', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Chiagozie Ogbonna', 'Text': 'The future is looking bright for indie devs', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Ravi Bechoe', 'Text': 'Geoffrey Hendrikx', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Janiece Jefferson', 'Text': ""It's a mess up we can't talk yall on when there's a problem"", 'Reaction Count': 0, 'Time': '2023, 11, 20, 0, 0'}, {'Name': 'Margery Plotkin', 'Text': 'Hey, @Unity\nI can and will post this every day.\nEVERYWHERE\nCheck yourself, #bankrobbery #Scammer #MobileGames', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Elisha George', 'Text': 'Great Job', 'Reaction Count': 0, 'Time': '2023, 11, 18, 0, 0'}, {'Name': 'Asongneh Noel', 'Text': 'I love your games u guys', 'Reaction Count': 0, 'Time': '2023, 10, 25, 0, 0'}, {'Name': 'Ayo Mide', 'Text': 'Waiting for this so Long', 'Reaction Count': 0, 'Time': '2023, 7, 25, 0, 0'}, {'Name': 'Minh Nguyen Hoang', 'Text': 'Dope!', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Mephesto Pholese', 'Text': 'Everyone knows unity is just an environment right? We do not need it to develop. It just makes things easier. Unity really needs to be boycotted. I will not be developing anything in the unity environment, not using any applications developed in the unity environment.', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}]",441,113,3,71,4,2,10
10160176643966773,Digital twins soaring to new heights?Digital twins taking off?Digital twins that are plane awesome?Which one liner would you use to describe this read 🤔,2023-06-24 00:00:00,76,13,10,"[{'Name': 'Shannon Council', 'Text': 'One liner or airliner?', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Ben Thompson', 'Text': 'Digital twins of varying kinds enable the monitoring and direction of humanity in all the ways you omit.', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}]",68,8,0,0,0,0,0
10160174226226773,"Dive into the intricacies behind building a competitive action multiplayer game in Unity with Megacity, a multiplayer action sample that supports 64+ players 🏙️Utilizing tools such as Voice Chat, Game Server Hosting, Matchmaker, ECS (Entity Component System), and Authentication, Megacity is mega-packed full of tools for you to play with: https://on.unity.com/3JrBXGU",2023-06-22 20:28:00,127,14,6,"[{'Name': 'Young Boys FC Gusau', 'Text': 'Thank you for sharing!', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Jeronimo Collares', 'Text': 'Nice, guys.', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Kudan Andos', 'Text': 'Mega city from fortnite', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}]",111,16,0,0,0,0,0
10160172441766773,We’re thrilled to bring Unite 2023 to beautiful and historic Amsterdam on November 15-16. And you’re going to love our venue – the Taets Art and Event Park – a creative hub stretched over three historic buildings along the waterfront. #Unite2023AmsterdamGet on our early-bird list: https://on.unity.com/3NlocuB,2023-06-21 20:00:29,88,3,5,"[{'Name': 'James Martinez', 'Text': 'Very much interested pls', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}]",77,7,0,0,4,0,0
10160171115446773,"Our fav tree nerds are back! 💚 Technical artists Sarah Scruggs, Mira Pichai, and Geneviève Gagnon are here to help us master creating trees.In this mini tutorial you'll learn how to:📌 Add detail (but not too much) to the trunk📌 Make sure trees move realistically in the elements📌 Add variations to make landscapes more naturalLet your creativity take root 🌳🎨",2023-06-21 01:58:12,55,4,1,"[{'Name': 'Young Boys FC Gusau', 'Text': 'Thank you for sharing!', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}]",49,6,0,0,0,0,0
